,pressure,perimeter,feret_d,area,centroid_x,centroid_y,stresstensor_eigval1,stresstensor_eigval2,stresstensor_orientation,stresstensor_anisotropy,inertiatensor_eigval1,inertiatensor_eigval2,inertiatensor_orientation,inertiatensor_anisotropy,moments_hu_1,moments_hu_3,bbox_x,bbox_y,celltype,celltype_conf,cluster,cluster_conf,phenograph_clusters,boundary_annotation,polygon_perimeter
cell_719,0.6233912708532278,684.350288425444,246.5461417260469,18461,5538.993283137424,4730.745842587076,0.0313631807149119,0.0032089191881207,0.0093292934364989,0.814363651781575,3405.9200653358894,742.1941571075105,0.0586732099587719,0.6421534618830581,0.224696074017843,0.0014408811714915,241,115,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,1,Forebrain/Midbrain/Hindbrain,584.6222726760815
cell_720,0.2866912664787768,667.2619766708755,198.53966858036205,18495,6762.847039740471,4769.8086509867535,0.0199490990186911,0.0009865222130225,0.9049344366025196,0.9057565856676753,2384.871806858333,1000.4726695551803,0.7685126141099123,0.408938926879845,0.1830410638774541,0.0001215646537438,193,185,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,552.4151621482713
cell_721,0.4767708905974207,651.214249456123,186.9545399288287,14303,4573.106061665385,4748.447528490527,0.0202323443435843,0.0099079580148682,0.3055369743721322,0.3425442188976833,2171.836286995768,887.6414781294329,0.9776180127745756,0.4197431416252775,0.2139046189698105,0.0045930614670672,167,177,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Forebrain/Midbrain/Hindbrain,539.3605042449078
cell_722,0.8553796272292167,546.3086578651014,170.8010538609174,12943,6481.170594143552,4772.183110561694,0.0363706722271504,0.0147698732719496,0.2285565488634276,0.4223810822585179,1891.303625306608,627.3134925254117,1.3348582843619898,0.5018587874401553,0.1945929937288124,0.0006104597658981,137,161,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,465.52682959115117
cell_723,0.5420431027040945,656.9360748630709,230.67292862405853,16725,4681.0564424514205,4790.478744394619,0.0161074354813725,0.0055035342491331,0.1842912837494782,0.4906721616138843,2755.739163815259,760.5211896650483,1.3822438117667075,0.5674261213835867,0.2102397819719167,0.0018574384697253,135,223,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Forebrain/Midbrain/Hindbrain,551.7085356651776
cell_724,0.4731856395606981,956.2741699796952,311.4113035841827,30471,5391.828656755603,4841.905286994192,0.0180287032658031,0.0133031801381578,0.4370644316864753,0.1508215470713736,5682.224248651813,1192.766696023009,1.3361844654641617,0.653012867763297,0.2256240669710486,0.0011945710167112,193,311,Low quality,0.6039423805913571,4.0,1.0,0,Other,791.121695309478
cell_725,0.6052908002057587,1508.37572106361,419.52949836692056,69197,7394.539199676286,4937.471060884142,0.0193831189912414,0.0038827376546763,0.4321289977441606,0.6662286960873494,9836.54586798642,5718.816882137125,0.5140461810880305,0.2647144301290299,0.2247982246358013,0.0077484755672082,417,371,Forebrain/Midbrain/Hindbrain,1.0,2.0,0.7281119714115545,0,Forebrain/Midbrain/Hindbrain,1191.6798509906043
cell_726,1.1732771096271588,453.5512985522207,151.34397906755325,8153,5307.137863363179,4747.772721697535,0.0780191361351863,0.0331234408824797,0.0690585528194452,0.4039468622863627,918.9073744295604,528.0528727046619,0.4763900853663136,0.2701211056067404,0.1774758061001131,0.0010760392434955,147,103,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Forebrain/Midbrain/Hindbrain,387.8352065747348
cell_727,1.2379772166897685,650.8061325481598,199.46177578674065,19155,6363.979169929522,4794.173531714957,0.0275196554257093,0.017237569598685,0.0248232780119788,0.2297301904088138,2497.987366120462,964.2138277913818,1.01396489030327,0.4430053172606392,0.1807466037020017,1.716539694143685e-05,169,187,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,542.9111565992431
cell_728,1.543825569269191,454.3380951166242,146.4137971640651,9841,5755.790874911087,4764.8745046235135,0.0296067646233368,0.013144161467604,0.3786290873877705,0.3850817902918207,977.7349013217092,658.2498191108749,0.0525900751814392,0.195286103971898,0.1662417153167954,0.0001873872770656,139,103,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,314.40621752253196
cell_729,1.056575744548993,648.7766952966368,180.8673547105724,16547,4933.4414697528255,4809.386414455793,0.0165689067247575,0.0130044302870209,0.0265787098606557,0.1205300719467989,1972.311499553697,1032.7143860706003,0.7896907096839,0.3126752145390902,0.181605480487357,0.0008215666086104,177,171,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Forebrain/Midbrain/Hindbrain,508.877436947536
cell_730,0.2424426926820019,1280.1097397793778,447.7789633290068,55039,7055.182561456422,4875.415360017442,0.0048395810668439,0.0006204419280801,0.3262668837385779,0.7727328516173141,12404.984726137243,1708.8450868522195,0.6612805907874456,0.7578481376784765,0.256433253020394,0.0006857713658467,405,305,Forebrain/Midbrain/Hindbrain,0.9999999999999998,4.0,0.9999999999999998,0,Forebrain/Midbrain/Hindbrain,1027.4621408376784
cell_731,0.7782302107902656,818.3330444827409,283.8045101826255,26229,7286.359296961378,4846.413206755881,0.0105558428600871,0.0050236395376646,0.6334688191299411,0.3550954506178455,4337.1751150462405,1090.5049966856484,0.7187371132006429,0.5981690246156806,0.2069343136121044,0.0002226197839038,223,229,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,619.3987306304226
cell_732,0.7074007814710312,463.3380951166242,173.1040149736568,8641,5192.042124754079,4768.409906260849,0.0482354251970632,0.0185847098123561,0.008079025415821,0.4437392319025892,1241.3323819303848,416.98132928516776,0.0515417487081466,0.4971019940738255,0.1919122452511923,0.000608279315648,173,83,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,402.1131895752549
cell_733,0.2311723893557972,1094.700576850888,364.89176477415873,43787,6023.243542603969,4847.9751067668485,0.0157103239478587,0.0058826160555616,0.1180531599231582,0.455135238218617,8122.719222158088,1723.4492691303576,0.6363452145366131,0.6499248879083867,0.2248651081665436,0.0003638942871758,345,259,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,1,Forebrain/Midbrain/Hindbrain,907.7869302177896
cell_734,1.857421781547017,568.7350647362942,165.22106403240477,14179,3769.7145778968898,4814.670428097891,0.0586105738560751,0.0442200697309567,0.9012268836047412,0.1399437329490091,1426.248527644878,961.9553518424024,0.8589463989424057,0.1944110298916999,0.1684324620556654,0.0002190042319221,163,157,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Forebrain/Midbrain/Hindbrain,477.04014385772996
cell_735,0.771676738290277,662.7766952966368,201.41995928904365,17697,6614.2801604791775,4832.658981748319,0.0251305778331614,0.0140553129382097,0.245657594807854,0.2826339959851872,2400.2596120032817,943.739140282152,0.7363920578626963,0.4355625045391181,0.1889585100460775,0.0010320507840574,201,173,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,555.1243110410303
cell_736,1.015797435746843,896.0609665440987,275.82965757873103,36577,3966.629193208847,4850.510648768352,0.0212775500306987,0.0110886601710384,1.018766956731519,0.3148002128192744,4117.928816335104,2159.963625631057,0.2271059577627936,0.3118825639024226,0.1716349739444503,5.134590813006479e-06,269,213,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Forebrain/Midbrain/Hindbrain,739.4787282334289
cell_737,1.1379515605291666,635.7350647362942,194.2807247258461,18749,4156.7170515760845,4824.737532668409,0.0319495599028709,0.0174532960732742,0.6561610929352982,0.2934296720941884,2110.9714520448983,1093.3968532979134,0.908881645245152,0.3175585643667519,0.1709087580853812,5.250881602584486e-05,169,173,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Forebrain/Midbrain/Hindbrain,528.5126358310815
cell_738,0.2593392482883995,702.9066376115481,252.3430205097815,19515,4768.2723033563925,4877.989085318985,0.0093954206867802,0.0034184127453979,1.548161728699084,0.4664496360919395,3670.598625174164,702.2435810844659,1.5086405388957491,0.6788159517490112,0.2240759521526328,0.0004598185823536,135,251,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Forebrain/Midbrain/Hindbrain,588.165181861043
cell_739,0.5786658386348795,634.0426765808692,207.8003849852064,16087,4528.877292223535,4836.033070180892,0.0135238887800115,0.0088933284874079,1.3369482910980457,0.2065626717787801,2177.7081550238763,964.7460117886444,0.7781407851071953,0.3859919918786193,0.1953412175553255,0.0024049856400772,181,167,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Forebrain/Midbrain/Hindbrain,521.7634654291422
cell_740,0.6871701952145385,786.6051224213832,252.38462710712,24247,5680.550707303996,4844.686517919743,0.0137584251655805,0.0082416231781597,0.0095742767988515,0.2507631756632244,3246.9811977868544,1299.7789633909292,0.7410911446971615,0.4282614796843662,0.1875184625387793,0.0002426286695869,233,195,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,649.6544449961068
cell_741,0.2608076650255754,1055.7361107568208,353.1019682754544,37105,6827.161218164668,4892.325212235548,0.0090863297871309,0.0069517412181842,1.5502612732215264,0.1330950940570898,6710.802477942569,1521.288514023276,0.7668139367714434,0.6304004619220109,0.2218593448852134,0.0004067145162751,297,253,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,841.4624881470892
cell_742,0.2407459286658476,629.1787155501902,181.1767093199344,14647,6239.321977196695,4872.7811838601765,0.0361309279244813,0.0112348222062394,0.0544087869134668,0.5256140913958565,1691.298342031844,1059.5326301680789,0.607300322392733,0.2296635882932941,0.1878084913087952,0.0027454395711529,173,163,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,535.5489615881999
cell_743,0.7281226345711576,786.4335495461291,252.8418478021389,26249,5564.34408929864,4900.213493847385,0.0208092595577,0.0128584825486919,0.35097898505889,0.2361541496867567,3909.059960956885,1261.883456542219,1.1302445249133353,0.5119329860497597,0.1969958252694999,0.0009721351367963,209,229,Low quality,1.0,4.0,1.0,0,Other,670.8510167951318
cell_744,0.625915333165973,840.1909088590099,255.0019607767752,24201,5172.974711788769,4866.655386141068,0.0131164033257271,0.0075435244657321,0.3091193819320181,0.2697433851776984,2793.196946659209,1792.4389545031925,0.335133625172919,0.2182375604444166,0.1894812570208835,0.0025539078331115,251,191,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,691.7461425303729
cell_745,0.682011129425271,702.7056274847714,229.57787349829687,22177,5857.435315867791,4880.826757451414,0.0238013212154872,0.0098412214651551,0.3203167537990519,0.4149537650245633,2476.137953556124,1386.2557815180865,0.6074282502646042,0.2821779048937632,0.1741621380292289,0.0007069669897426,211,175,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,590.1179191536959
cell_746,0.5573595023750141,682.1076477383247,255.3624874565565,16449,5278.939510000608,4915.924493890206,0.0212813568522842,0.0132494610243105,0.327911081026598,0.2326007989928854,3725.686413469025,556.238264861709,1.2328672561602758,0.7401924103538631,0.2603151971749488,0.002656311610436,137,233,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,1,Forebrain/Midbrain/Hindbrain,565.9999232428976
cell_747,0.1698498913965646,1065.3574311003804,381.2886046028651,29267,4713.835275224656,5004.151980045785,0.0032318129116322,0.0006380736471214,1.1273567964988511,0.6702365108464974,8397.893123042562,780.7624567782013,0.9795299692000252,0.8298743318150636,0.3136179171018814,0.0031592700785324,239,333,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Forebrain/Midbrain/Hindbrain,865.8134601169043
cell_748,0.7853818327324086,886.558441227157,258.11818998280614,32229,6431.787830835583,4936.561668062925,0.0228452211212413,0.0126497967190154,0.2408183504076266,0.2872353649210666,3338.870050837039,2227.791461216664,1.2085434190898052,0.1995951410400138,0.1727221295123553,0.0006552482993124,257,249,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,723.6946724757007
cell_749,0.4068388307758132,737.3208511739211,251.03187048659777,22337,3710.630209965528,4940.192640014326,0.016155041373603,0.0010634144862537,0.6744684769905533,0.8764796919178983,3349.167502972183,1114.525186481802,1.1137227294982228,0.5006263808819085,0.1998340282694177,0.0006265385101121,169,211,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Forebrain/Midbrain/Hindbrain,619.185654259285
cell_750,0.6598530460409028,600.5868324581534,193.86593305684207,15487,5461.796022470459,4948.520307354555,0.0119958923997834,0.0074269575742755,0.8637041856723224,0.2352350366506495,1933.8568768444395,979.3300540215236,1.3727484768151452,0.3276572514827178,0.1881053096704309,0.0023115186937898,143,183,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,1,Forebrain/Midbrain/Hindbrain,512.3894628185626
cell_751,1.1519399479298589,560.1492782986674,173.78722622793657,13975,4224.903184257603,4911.871413237925,0.0235286505513568,0.0141477643177353,0.7274904191757674,0.2489856390586969,1556.42820205124,856.6020618406436,0.5984670756148712,0.2900196283000089,0.1726676396344818,0.000150262360042,171,143,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,3,Forebrain/Midbrain/Hindbrain,435.5080699843957
cell_752,0.2082368178079352,641.3563850798539,197.4968354176846,14407,5004.859512736864,4929.027139584924,0.0310993962979925,0.0046742443470345,0.8794753498120765,0.7386766198377249,2144.900028271381,762.6590778715836,1.0186057814353406,0.4753956497322646,0.2018157219506465,0.001606998070296,167,177,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,516.9212078692652
cell_753,1.7480725852095385,490.9360748630709,155.36408851468863,9855,6692.1565702689,4904.131709791984,0.0519036688482706,0.0366216357951791,0.9350869743460204,0.1726289800937985,1060.3190149452273,640.8666220679731,1.0804142070826888,0.246564739174317,0.1726215765614612,0.0001009293675932,129,153,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,388.96708563959936
cell_754,0.3062333958635218,987.5462479183371,340.91787867461574,38715,3896.295234405269,5003.101924318739,0.0112812945116173,0.0053958570484619,0.2491388658560421,0.3529042379901126,6876.024804547207,1572.5497344528171,0.6537189188949839,0.6277360808752609,0.2182248363425035,0.0007634226025975,269,273,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Forebrain/Midbrain/Hindbrain,810.9190849007059
cell_755,0.2386759972473919,830.5107140124046,235.03404008781365,27437,4379.354011007034,4962.800524838722,0.0138540816937082,0.0085018100769005,0.8754195828899846,0.2394121277615204,2646.716260612181,2380.8155308931214,1.3397619034349622,0.0528889205968494,0.1832391220434195,0.0023817112486847,223,217,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Forebrain/Midbrain/Hindbrain,682.3300620692851
cell_756,0.2726648754832852,737.6051224213829,217.3039346169324,19303,7131.445941045434,4981.766564782676,0.007915754722948,0.0046364175611059,1.5077137703350725,0.2612565448936744,3009.7058531530424,986.6540639785762,1.2098722918883242,0.5062236212764611,0.2070330993696119,0.0018781237775463,175,211,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,582.2872747925275
cell_757,0.314541889708923,761.906637611548,267.239592875008,26301,4550.974487662066,4967.850728109197,0.0034429078248002,0.0021483637583083,0.9655362424315624,0.231529455732877,4374.837437883632,1082.139096840448,0.5198749308471237,0.6033924317047978,0.2074817130422447,0.000350047834767,229,185,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Forebrain/Midbrain/Hindbrain,623.0478314427286
cell_758,0.7870768658926349,601.3208511739211,199.25109786397664,12693,5129.078547230757,4961.467422989049,0.0267931607393212,0.0154914818898703,0.3915791692874342,0.2672762058925059,2831.8488902377053,420.3503115126225,0.6526553557535388,0.741497807830227,0.2562199008705844,4.600302147229919e-05,171,159,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,6,Forebrain/Midbrain/Hindbrain,488.0734437093919
cell_759,0.2948506205291973,695.2203461105328,227.49505489130968,19997,4856.16492473871,4997.349502425363,0.0070051668945478,0.006811506337483,1.3474160334294472,0.0140164389656261,2936.0974451364614,932.1427111750272,1.4774374948515814,0.518053340274581,0.1934410239691698,0.0001212812391428,155,227,Forebrain/Midbrain/Hindbrain,1.0,6.0,0.6938905388205345,1,Forebrain/Midbrain/Hindbrain,578.3506723348501
cell_760,0.1940329176926827,1097.3513344459705,309.58359129643804,40685,4102.751824996928,5020.196681823768,0.0071055327531182,0.0010296947294254,0.0483163021767504,0.746855332162525,4210.542859101959,3153.920980864618,1.0009998273863514,0.1434757371613541,0.181011769447378,0.0009658777791599,309,259,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Forebrain/Midbrain/Hindbrain,844.397517982093
cell_761,0.848536614886896,866.3097038856279,256.9766526359934,33519,6567.327098063784,5018.89131537337,0.0366377584865398,0.0116987253262377,0.5816398980324158,0.515946365832044,4131.524556958291,1820.8714202108868,1.1357790013466371,0.3881887471213395,0.1775827434341471,0.000125235231208,229,255,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,706.1622406201138
cell_762,0.9840186777758096,562.2436867076458,170.57842770995398,14173,5762.7270161574825,4982.76709235871,0.0373675795903054,0.0178265331003159,0.5935898443214145,0.354042225472899,1429.7273552484469,947.5466867602591,1.0327560313426642,0.2028292321236819,0.1677325931001697,0.000129213661201,165,149,Low quality,1.0,4.0,1.0,0,Other,467.7811158858029
cell_763,0.9507015490261166,665.0365799264594,254.89017242726328,17135,5897.8232856726,5001.187452582433,0.0295971536250425,0.0096180549053606,0.1797840902508527,0.5094732239965584,2639.0419224701063,780.449575126733,0.6170660153435005,0.5435288693215236,0.199561803186276,0.0004791232012328,213,155,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Forebrain/Midbrain/Hindbrain,576.7059513492364
cell_764,0.9260828849600912,730.747258045114,230.471256342304,22481,6015.38347938259,5037.436679862995,0.0213546285640004,0.0099014823309178,1.5505017061827202,0.3664290247621526,2824.680961470567,1220.4879873318728,1.4331770747494237,0.3965700801232569,0.179937233610713,0.0001217351284534,183,229,Forebrain/Midbrain/Hindbrain,1.0,4.0,0.7708967245391086,0,Forebrain/Midbrain/Hindbrain,608.9839213616287
cell_765,1.3301647464960442,584.9360748630709,192.3148460207896,13807,6318.516911711451,5006.758166147606,0.0351802890057732,0.0224363079299774,0.3530157627769523,0.221185938662895,2076.686992469168,647.094518205291,1.1248105492574685,0.5248557818097102,0.1972754045538102,0.000454754563644,147,175,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,488.15689616308595
