,cell_1,cell_2,tension,relative_adhesion,log_tension,log_adhesion
1496,cell_589,cell_612,170.1089101647999,2.3465754334648787e-17,5.136438879951154,-38.29098957793755
1497,cell_590,cell_594,307.71727166597816,1.6793355532371112e-17,5.729181412263823,-38.62554836974148
1498,cell_590,cell_605,299.56257995999414,1.2544603388447282e-17,5.70232334384239,-38.91724110968403
1499,cell_590,cell_623,353.3367838240316,7.955955399560163e-18,5.867421663930033,-39.37261091880417
1500,cell_591,cell_592,67.80812548995108,8.34683410818191e-18,4.216682032750042,-39.32464935564584
1501,cell_591,cell_603,80.22050394229645,2.7469043562438027e-18,4.384779142325372,-40.4360570849163
1502,cell_591,cell_618,74.77521204019149,9.126391727578119e-18,4.314486440221673,-39.23536126796321
1503,cell_591,cell_620,209.51391524232776,1.1815489479749252e-17,5.34479015836083,-38.97712033544098
1504,cell_592,cell_595,114.46514700897208,1.5562356215369267e-17,4.74027038372262,-38.701676738883634
1505,cell_592,cell_617,99.3021316387637,1.0190678066384108e-17,4.598167037474938,-39.12505828653797
1506,cell_592,cell_618,87.05115844498394,7.68099119781086e-18,4.466495973937068,-39.407783072846094
1507,cell_593,cell_601,233.48916493734848,1.5650355048586153e-17,5.453135673194399,-38.69603807035339
1508,cell_593,cell_613,236.99260670253133,1.3482112643094487e-17,5.468028945300577,-38.84516785642346
1509,cell_593,cell_624,225.9724348142278,4.682052702874206e-18,5.4204130219848095,-39.902795048400016
1510,cell_594,cell_614,377.5433460628747,1.3222101271771746e-17,5.933685386104923,-38.864641905672414
1511,cell_594,cell_623,373.4018477815079,2.6850736694569488e-17,5.9226551796264655,-38.15623841590021
1512,cell_595,cell_597,58.888744182483975,1.5285103976872996e-17,4.075649971928355,-38.71965291602995
1513,cell_595,cell_617,35.69870750303676,2.1490841101291974e-17,3.575114483733469,-38.37890482480972
1514,cell_596,cell_601,289.6980136315889,2.970160691225424e-18,5.668839048112478,-40.35791561775212
1515,cell_596,cell_607,247.2291132206523,4.3149066842673e-18,5.510315490577172,-39.9844559754853
1516,cell_596,cell_622,259.8442340432078,5.261743928131298e-19,5.560082351649697,-42.08865424981413
1517,cell_597,cell_606,121.39039200154468,1.057224206547519e-17,4.799011732178283,-39.08829978056509
1518,cell_597,cell_617,30.82728354704652,4.0858387855273895e-18,3.428400127313732,-40.039004633604364
1519,cell_597,cell_625,16.22845126952314,3.1166026695800505e-17,2.786765953037619,-38.0072030603017
1520,cell_597,cell_636,85.49623883517482,2.924800332194845e-18,4.448472384743242,-40.373305458036484
1521,cell_598,cell_629,380.9117436867675,4.473812546295498e-17,5.942567704426365,-37.645705617167366
1522,cell_598,cell_654,433.34901817915807,1.6927599489103664e-18,6.0715434499245236,-40.920171371161025
1523,cell_599,cell_607,281.76380546962366,4.783074583561473e-18,5.641069150724349,-39.8814481158474
1524,cell_599,cell_616,186.7883390469984,1.0882067836138446e-17,5.229976099044298,-39.05941539205524
1525,cell_600,cell_609,99.43837131617929,8.130970086195634e-19,4.599538068510193,-41.65343652865015
1526,cell_600,cell_611,93.46038004380202,3.3595746226600326e-18,4.5375376036432336,-40.234717308331014
1527,cell_601,cell_622,76.42255280879432,1.7574808981003077e-17,4.336277846443735,-38.58006510504588
1528,cell_601,cell_624,33.16933103819397,1.0305301811413719e-17,3.5016256850797984,-39.113873172117685
1529,cell_601,cell_649,65.95214755751705,4.566940592373316e-18,4.188929442052663,-39.92768814779442
1530,cell_601,cell_650,137.41426044440342,2.6382375895241427e-18,4.923000162207641,-40.47642055939087
1531,cell_602,cell_605,166.65054866058142,3.609505644037252e-18,5.115899097041047,-40.16296085163517
1532,cell_602,cell_612,151.9572873914784,2.5472739047537667e-17,5.023599477353822,-38.20892285053674
1533,cell_602,cell_619,134.83739472977038,1.2973356788374325e-17,4.90406956898201,-38.88363389730224
1534,cell_602,cell_639,148.9192477603817,1.31078345021201e-17,5.003404197691609,-38.873321568851544
1535,cell_602,cell_645,136.228543995599,3.628534536446518e-18,4.914333945881164,-40.15770281609637
1536,cell_603,cell_620,187.35825363521988,3.4049806617825774e-19,5.233022578900864,-42.523877506660526
1537,cell_604,cell_616,37.981306533251264,1.1065522348754948e-16,3.6370941053519923,-36.74011240121176
1538,cell_604,cell_626,94.91280561850192,3.93912169988252e-17,4.5529586345368225,-37.77298880125057
1539,cell_605,cell_619,76.92464941601041,3.109741739895755e-17,4.342826363719793,-38.00940689998996
1540,cell_605,cell_623,270.4007568096435,3.0107402168592397e-18,5.599905143017124,-40.344345706142875
1541,cell_605,cell_628,91.94770594985155,2.4166480875314457e-17,4.521220001852224,-38.26156508864788
1542,cell_606,cell_621,109.16617846784956,1.0015953798542348e-17,4.692871294346964,-39.14235247231106
1543,cell_606,cell_636,116.33786441534468,5.571557526612465e-18,4.756498581904857,-39.728857031284114
1544,cell_607,cell_616,152.68916546350567,6.105679838182684e-18,5.028404256619581,-39.63731221492427
1545,cell_607,cell_622,21.25329010366164,1.1023772801431758e-17,3.056511711793352,-39.04647756928312
1546,cell_607,cell_631,60.05973419162346,3.3921524510310237e-17,4.095339636831496,-37.922481919689275
1547,cell_608,cell_610,68.14841024490383,5.968194122395287e-17,4.221687830576308,-37.357502191315305
1548,cell_608,cell_615,146.49615090651724,2.873065597234092e-17,4.986999154436313,-38.08856696884968
1549,cell_608,cell_641,92.25873935354888,2.702648116564358e-17,4.524597013973334,-38.149714504630055
1550,cell_609,cell_611,28.573693343714204,1.4914969465362292e-17,3.3524864813812556,-38.74416630317177
1551,cell_609,cell_627,67.37162275131925,8.094611552197749e-18,4.210223901832831,-39.355333074054464
1552,cell_609,cell_635,26.655203905769493,1.1599372233481601e-17,3.282984400058614,-38.99558069504823
1553,cell_609,cell_644,24.160380553209368,7.911266117693297e-19,3.1847141243171224,-41.68082893246846
1554,cell_610,cell_612,55.90378290730221,2.0025971457138512e-16,4.023632050631681,-36.14691657690438
1555,cell_610,cell_641,75.89427286036478,8.444420433740563e-17,4.329341225169427,-37.01044066132553
1556,cell_611,cell_635,1.8564973720135085,1.756509381143722e-17,0.6186915790743451,-38.58061804737306
1557,cell_611,cell_651,77.94536239265892,8.471336730115269e-18,4.356008099091945,-39.30984335830496
1558,cell_612,cell_639,109.9050717095024,6.959426846037293e-17,4.699617008747887,-37.203849459650655
1559,cell_612,cell_641,52.41255213196412,6.819723281993312e-17,3.959146107143925,-37.22412768435436
1560,cell_613,cell_621,157.52582930874976,1.0804632110956466e-17,5.059589440430988,-39.066556732550964
1561,cell_613,cell_624,115.862593607982,6.570772041836045e-18,4.752404951124654,-39.56390033812717
1562,cell_614,cell_623,202.0601754755025,8.79667410421357e-18,5.308565551431865,-39.27215796655001
1563,cell_614,cell_634,182.0990586479648,2.0232250156617205e-17,5.204550817296614,-38.43925380019782
1564,cell_615,cell_627,162.7325937374671,7.951719656864146e-18,5.09210832444716,-39.37314345957849
1565,cell_615,cell_641,183.22746769602588,2.9954667694158165e-17,5.210728373839794,-38.046846511920116
1566,cell_615,cell_646,136.01779224811327,2.835508627718679e-17,4.912785702532935,-38.10172524968109
1567,cell_616,cell_626,65.00477188136087,8.586269386396145e-17,4.174460680760392,-36.99378223651334
1568,cell_616,cell_631,132.22082919097247,2.6910571919026895e-17,4.884473473183396,-38.15401245635024
1569,cell_616,cell_637,45.6805199460821,1.0003755659576688e-16,3.82167194764029,-36.84098599245431
1570,cell_617,cell_618,89.92743059573398,6.301294636891439e-18,4.49900301835996,-39.60577656368786
1571,cell_617,cell_625,22.07239345186452,3.18012883738103e-17,3.094327662592665,-37.9870248700277
1572,cell_617,cell_630,53.87823550471043,1.2240878701319816e-17,3.9867266023925234,-38.94175061006186
1573,cell_617,cell_633,26.93429101335323,4.724857076020188e-17,3.293400233653271,-37.591109268871904
1574,cell_618,cell_620,149.36927203122025,1.5035705490759555e-17,5.006421575716031,-38.73610393532342
1575,cell_618,cell_630,99.3741476022573,6.755591985411511e-18,4.59889199535036,-39.536161069694096
1576,cell_619,cell_628,90.86870281927074,2.77564233224955e-17,4.509415638479039,-38.12306438940476
1577,cell_619,cell_645,112.73546735689158,3.922945563374003e-18,4.7250440774536155,-40.079688883036475
1578,cell_620,cell_630,120.19113851278112,1.709132645346328e-17,4.789083296528045,-38.607960564009964
1579,cell_620,cell_640,123.9503405184528,1.2797430643771481e-17,4.819881005701733,-38.897287254071756
1580,cell_621,cell_624,161.28228104320675,4.774637560161588e-18,5.083156128156045,-39.88321360647203
1581,cell_621,cell_636,39.683867473779415,1.3473112752699587e-17,3.680944744244216,-38.84583562236473
1582,cell_621,cell_649,170.7136124628128,1.3263119254920356e-19,5.139987371570044,-43.46671466485967
1583,cell_621,cell_652,95.48825913285104,1.0538652173587808e-17,4.559003298911552,-39.09148201622531
1584,cell_622,cell_631,60.04614512192042,1.3641720262031335e-17,4.09511335199284,-38.83339891051258
1585,cell_622,cell_650,123.8751838128454,7.248317427731467e-18,4.819274476506532,-39.46576231089431
1586,cell_623,cell_628,203.75133796577424,1.2935831028576756e-17,5.316900318802598,-38.886530613810876
1587,cell_623,cell_634,217.49068325624253,5.756940434342675e-17,5.382156014007785,-37.39354042190746
1588,cell_623,cell_638,180.75355652429835,1.592341146828014e-17,5.197134537328273,-38.678741228224474
1589,cell_624,cell_649,71.90589609220315,5.686773505587213e-18,4.275358265428873,-39.70838863305597
1590,cell_625,cell_633,45.96123775659027,2.333259361791607e-19,3.8277983837882887,-42.9018506090915
1591,cell_625,cell_636,80.84652662457077,1.2893601890139976e-17,4.392552624365222,-38.88980046307125
1592,cell_625,cell_653,52.17541133314374,1.5334495274995764e-17,3.954611336653199,-38.71642679013883
1593,cell_626,cell_632,106.28188019438072,3.8833813887794e-17,4.66609481168715,-37.78724031483876
1594,cell_626,cell_637,50.89822310355736,5.531314079400669e-17,3.9298280133902943,-37.433521166215385
1595,cell_626,cell_648,30.30059539011318,1.477286568329852e-17,3.411167362160987,-38.75373957563431
1596,cell_626,cell_657,157.53812280616086,4.288042198828637e-17,5.059667478539344,-37.68811631603396
1597,cell_626,cell_661,64.68489031270977,8.281989789356492e-18,4.169527639653961,-39.33244842164192
1598,cell_626,cell_671,91.9817470161062,2.915786003430725e-18,4.521590155365915,-40.37639224946587
1599,cell_626,cell_675,92.91212486095368,8.095631815696482e-18,4.531654152491303,-39.355207039692054
1600,cell_627,cell_644,82.54892135642973,1.1496037183779055e-17,4.413391103732371,-39.0045292906242
1601,cell_627,cell_646,79.69258424920224,5.732258949050075e-18,4.378176535660392,-39.700421988909255
1602,cell_628,cell_638,37.81894110341839,2.6852085242688662e-17,3.632810064515199,-38.15618819328357
1603,cell_628,cell_645,53.97656937495516,1.9764172524784682e-17,3.988550051938436,-38.4626608437031
1604,cell_629,cell_632,432.45445226557,2.6216314528579245e-17,6.069477008145402,-38.18014976498744
1605,cell_629,cell_648,414.8051958029507,4.787024865695763e-18,6.02780900232068,-39.88062256907443
1606,cell_629,cell_654,323.6178826491758,6.950392405684133e-17,5.779563445243305,-37.20514846166644
1607,cell_629,cell_655,457.87906023759234,3.410768496076863e-17,6.126605088627431,-37.91700894957589
1608,cell_630,cell_633,21.49238123376396,7.122884676068203e-18,3.0676985111125625,-39.48321887938732
1609,cell_630,cell_640,27.029599027412825,1.29883716063477e-17,3.2969325258243796,-38.88247720854723
1610,cell_630,cell_642,24.487198329781624,9.089601334487969e-18,3.198150463839252,-39.23940062425729
1611,cell_631,cell_637,127.76277836865358,4.319908675890053e-17,4.850175250450619,-37.680712318706476
1612,cell_631,cell_647,134.0303083560193,7.765542059596152e-17,4.898065956137011,-37.094250318673275
1613,cell_631,cell_650,119.8769456888537,2.989972793269178e-17,4.7864657640529344,-38.04868229277866
1614,cell_632,cell_648,144.82900484206726,4.11556197277008e-18,4.975553769575095,-40.03175628219389
1615,cell_633,cell_642,21.305934897541327,3.2074602104294834e-17,3.058985667591609,-37.978467168634246
1616,cell_633,cell_653,31.20656353616805,1.5891998217854955e-17,3.4406284424397997,-38.68071594808149
1617,cell_633,cell_658,57.288749029798176,3.199337514989561e-18,4.048104252430611,-40.28358791208586
1618,cell_634,cell_638,278.263437632052,1.7507884386220103e-17,5.6285682823662135,-38.58388035806895
1619,cell_635,cell_644,12.514933033624631,2.5113482836958107e-17,2.5269225739804586,-38.22312680715741
1620,cell_635,cell_651,78.56680636254049,1.1263710085216301e-17,4.363949299327641,-39.02494561298164
1621,cell_635,cell_678,153.67008135872396,7.532844834860593e-18,5.034807975505013,-39.42725890331523
1622,cell_636,cell_652,59.65536225877931,1.5559990739504398e-17,4.088584039872888,-38.70182875029029
1623,cell_636,cell_653,46.83047696033808,1.5463759507635576e-17,3.8465342080749974,-38.70803248386434
1624,cell_636,cell_664,100.48302043052384,1.0016908339254106e-18,4.609988762285251,-41.44484226781781
1625,cell_637,cell_647,54.15742271427041,6.958766432936631e-17,3.99189504095532,-37.203944358907755
1626,cell_637,cell_657,184.6333895801192,3.3433873162038017e-18,5.218372181011374,-40.23954721429556
1627,cell_638,cell_645,48.598304272071694,1.3047019986095825e-18,3.8835886387765663,-41.18055701275068
1628,cell_639,cell_641,95.95025172240324,1.2499960758456782e-16,4.563829845925028,-36.6182210759189
1629,cell_639,cell_645,118.92793487184656,3.913532477241563e-17,4.778517720356043,-37.779506167899136
1630,cell_639,cell_667,114.43917772017932,8.081354496238252e-17,4.740043482907749,-37.05438708674201
1631,cell_639,cell_696,171.1978956640331,1.88616197887147e-17,5.142820171950048,-38.50940251550188
1632,cell_640,cell_642,9.952993336781278,2.229288173868124e-17,2.2978733437953287,-38.3422642509268
1633,cell_640,cell_643,49.63572428261886,3.162384245198232e-17,3.904710822110477,-37.99262032982388
1634,cell_640,cell_663,98.9020137116596,3.0483048229070597e-18,4.5941295995099525,-40.3319460335534
1635,cell_641,cell_646,123.8475344773853,6.730728227572374e-17,4.8190512484088766,-37.237263236918835
1636,cell_641,cell_667,72.20262020243676,1.346307024252193e-16,4.279476336132758,-36.54399618146584
1637,cell_642,cell_658,62.071450886419576,2.1001911864830378e-17,4.128286155155102,-38.401918199130996
1638,cell_642,cell_663,94.19885289830457,3.6859181955276466e-18,4.545408004207797,-40.14201200818293
1639,cell_643,cell_663,60.39794309184634,1.100692323663765e-17,4.100955049590136,-39.04800721392534
1640,cell_643,cell_666,88.54915242257411,3.029381326987005e-17,4.483557792444739,-38.03558816473812
1641,cell_644,cell_646,33.88043081393037,4.262489569369856e-17,3.522837585580527,-37.69409318536079
1642,cell_644,cell_678,159.3675379071074,1.6126357868847168e-18,5.071213093841542,-40.96866169882965
1643,cell_644,cell_680,212.13101831667908,2.3906635964695408e-17,5.357204094709634,-38.2723755980679
1644,cell_645,cell_688,212.8065528329388,4.0764072392412465e-17,5.360383550381253,-37.73873055903715
1645,cell_646,cell_667,116.80911008811198,4.255968032166836e-17,4.760541064682219,-37.695624340126635
1646,cell_646,cell_680,193.32188563718253,7.584133488467492e-17,5.264356600897773,-37.117888214773494
1647,cell_647,cell_650,223.5033820239872,7.734090398532287e-18,5.409426546037511,-39.40089379231827
1648,cell_647,cell_657,163.03536916330057,4.8978176528978106e-17,5.093967166000017,-37.5551568519516
1649,cell_647,cell_662,119.00181969384607,2.3180473732130078e-17,4.77913878453954,-38.30322139908349
1650,cell_648,cell_655,215.5397820875958,8.38928185772216e-18,5.373145496161381,-39.319576752104325
1651,cell_648,cell_661,65.62236605771746,8.641500110270928e-18,4.1839165838429535,-39.28995548227379
1652,cell_649,cell_650,123.62927112156206,8.485036230003256e-18,4.817287338357697,-39.30822750532733
1653,cell_649,cell_652,163.4700916831369,5.54072684770658e-18,5.096630048119,-39.734405981792555
1654,cell_649,cell_656,123.47047655604116,4.2979217623608486e-18,4.81600207126315,-39.98840007910462
1655,cell_649,cell_660,153.88068801651036,3.977410194146058e-18,5.036177548997769,-40.06590077138528
1656,cell_650,cell_660,200.91830364469544,2.4777055860534714e-17,5.302898375907199,-38.236613615866865
1657,cell_650,cell_662,218.3109824973388,1.3810796515729418e-17,5.385920571485755,-38.82108103139848
1658,cell_650,cell_674,229.1704275208465,1.7226518289034803e-18,5.434465951738015,-40.90266680937035
1659,cell_651,cell_677,53.32449592800796,2.2752504503912838e-17,3.9763958114858813,-38.32185644647103
1660,cell_651,cell_678,193.08847323333416,6.81277410201382e-18,5.2631484944022855,-39.52773227955488
