,cell_1,cell_2,tension,relative_adhesion
2035,cell_754,cell_789,116.76134425404103,3.024900886310298e-17
2036,cell_755,cell_774,59.11629753639063,8.842414998661961e-17
2037,cell_755,cell_780,48.36951446825615,3.06646947668172e-17
2038,cell_756,cell_760,0.9536373993354952,4.1047885268690525e-17
2039,cell_756,cell_785,181.93460067900853,2.318765175994196e-18
2040,cell_756,cell_796,180.73176638109985,2.1348786547570577e-17
2041,cell_757,cell_769,258.76067602619486,1.284822573585762e-16
2042,cell_757,cell_791,34.94873613189367,6.063513242547644e-17
2043,cell_757,cell_802,29.34254229708984,3.4802013678044885e-17
2044,cell_758,cell_768,435.28754755901,5.749249561911282e-17
2045,cell_758,cell_795,470.6752689877931,3.2564149442280854e-17
2046,cell_758,cell_810,341.609177025393,2.0828776779370533e-17
2047,cell_759,cell_761,147.19677012100237,3.613147650314402e-17
2048,cell_759,cell_801,106.6950689619254,2.4574574846156706e-18
2049,cell_759,cell_805,113.73682286222964,4.566204863694707e-17
2050,cell_759,cell_814,150.54708272881865,7.68859426673668e-18
2051,cell_760,cell_772,189.39281405596887,2.3475918995169227e-17
2052,cell_760,cell_796,180.43533582083225,1.476587932783264e-17
2053,cell_760,cell_799,208.45790122633184,5.927316702935994e-17
2054,cell_761,cell_775,150.47456569424466,4.294900993210257e-17
2055,cell_761,cell_814,108.29523477791408,4.097317572102368e-17
2056,cell_762,cell_763,32.27538562640672,7.793033952628917e-18
2057,cell_762,cell_765,168.9582847798902,1.199149872904077e-18
2058,cell_762,cell_781,71.48829555817777,1.7615101350577686e-17
2059,cell_762,cell_784,31.47407618971865,1.3701562517643913e-17
2060,cell_762,cell_794,10.24917037446445,2.814097601608526e-17
2061,cell_763,cell_766,37.34664777998109,3.731530675649339e-18
2062,cell_763,cell_784,6.859721149333643,1.7304268472069876e-17
2063,cell_764,cell_786,822.7601719667972,1.3761552967892289e-16
2064,cell_764,cell_788,2014.2503015741447,8.288034588438542e-17
2065,cell_764,cell_804,829.6247206509101,7.20258590363182e-17
2066,cell_764,cell_817,811.762551116767,1.0202960336168333e-16
2067,cell_765,cell_776,567.8498071252545,3.557601855400025e-18
2068,cell_765,cell_781,117.51053759517592,1.6564544924196713e-17
2069,cell_765,cell_812,458.8753826744215,3.243492097171116e-18
2070,cell_765,cell_816,113.46105737258289,1.6306311198021396e-17
2071,cell_766,cell_773,25.50732874613784,5.859996924553541e-18
2072,cell_766,cell_784,36.46325758517676,3.6394923814883596e-18
2073,cell_766,cell_800,14.944038615475286,9.3980249151169e-18
2074,cell_766,cell_821,14.19436716163454,4.133763900699607e-18
2075,cell_767,cell_777,318.58961968031645,2.8774151943534505e-17
2076,cell_767,cell_815,313.76021659906974,3.8732821228179496e-18
2077,cell_768,cell_770,222.4117504365227,5.542785916479505e-17
2078,cell_768,cell_795,442.2190692857291,2.7814217014094816e-17
2079,cell_768,cell_806,209.90436196092887,2.583728166167089e-17
2080,cell_769,cell_786,260.7058930362347,1.1779966010103484e-16
2081,cell_769,cell_802,232.4391820566321,4.6730186245421606e-17
2082,cell_769,cell_820,201.30119322264545,1.0663960390674302e-16
2083,cell_769,cell_827,248.695122602935,7.017664498056015e-17
2084,cell_770,cell_806,218.6647145500535,4.2719668457570186e-17
2085,cell_770,cell_826,231.0557860714433,4.611291009299169e-17
2086,cell_771,cell_774,61.392019785274464,4.539707136773703e-17
2087,cell_771,cell_798,60.51566157904292,5.9416303558784e-17
2088,cell_771,cell_822,61.23851112570384,9.291001509346237e-18
2089,cell_772,cell_792,180.02394913988513,5.729454255060458e-18
2090,cell_772,cell_799,187.14810543933456,2.6338559401362764e-17
2091,cell_772,cell_807,177.43783225483008,1.7314299631256017e-17
2092,cell_773,cell_821,29.83618220240704,2.656911802051618e-18
2093,cell_773,cell_823,261.1737673179512,1.8364294591725304e-20
2094,cell_774,cell_780,55.25321054703728,1.0171152432641087e-17
2095,cell_774,cell_822,1.3449300956370829,4.527300527160697e-17
2096,cell_775,cell_811,118.36508442623864,9.928818842265737e-17
2097,cell_775,cell_814,137.50246813828358,1.2850288611218276e-16
2098,cell_775,cell_856,109.15282302020812,5.677764040809818e-17
2099,cell_775,cell_869,83.79724781146633,3.5396060561875566e-17
2100,cell_776,cell_790,216.50528414690555,1.4101001793183335e-16
2101,cell_776,cell_812,773.5748283393141,5.402244832329217e-18
2102,cell_777,cell_789,219.2194390604627,4.829873497862279e-17
2103,cell_777,cell_815,11.490425411134924,4.634821681428029e-17
2104,cell_777,cell_830,217.76828998790444,1.3284250335361427e-17
2105,cell_778,cell_779,1.6047932485088212,5.3714065891770365e-17
2106,cell_778,cell_793,60.42939980609427,2.3575064534330043e-17
2107,cell_778,cell_808,89.38308301659453,1.4140186444041005e-17
2108,cell_779,cell_782,57.84581438230782,3.920123514613172e-17
2109,cell_779,cell_797,82.02521006586225,2.4140361939237574e-17
2110,cell_779,cell_808,88.46880893121129,2.350745392652306e-17
2111,cell_780,cell_783,1.3380959353065758,9.06390602250518e-17
2112,cell_780,cell_822,55.13790435858535,5.1636319844327335e-18
2113,cell_780,cell_832,124.89971320986068,3.632497400188061e-17
2114,cell_781,cell_794,69.60595518047936,1.6068412108787866e-17
2115,cell_781,cell_816,70.18975946297013,2.9655564026805796e-17
2116,cell_781,cell_824,94.323744052925,2.1809818872265116e-17
2117,cell_781,cell_849,145.96161599639868,4.1058386087705905e-18
2118,cell_782,cell_797,51.22383236859785,8.523433577289701e-17
2119,cell_783,cell_809,106.2779752550374,1.9117559429621167e-16
2120,cell_783,cell_832,124.62998611564213,9.85336347354516e-17
2121,cell_784,cell_794,40.86796938476318,4.11265212599193e-18
2122,cell_784,cell_800,33.375176510986165,8.228540579203096e-18
2123,cell_785,cell_796,3.0321859702874825,2.1184010042230225e-16
2124,cell_785,cell_831,191.882677304136,6.7029760544998144e-18
2125,cell_785,cell_852,308.6453283353124,8.037535324383435e-18
2126,cell_786,cell_817,8.038327660150529,2.1919443999760266e-16
2127,cell_786,cell_820,51.96716362760557,2.9731641557936457e-16
2128,cell_786,cell_890,140.3473132107151,2.7394861462282137e-17
2129,cell_787,cell_803,166.71908653674063,2.236233126676047e-17
2130,cell_787,cell_809,134.17678697411512,6.187906737095922e-17
2131,cell_788,cell_804,706.255992552576,1.4316720663858697e-16
2132,cell_788,cell_819,1403.1240214156012,5.701450483583418e-17
2133,cell_788,cell_836,1887.6568527995464,3.886080621545945e-17
2134,cell_789,cell_793,151.2531051286943,3.6658217290392694e-17
2135,cell_789,cell_830,250.29822587534903,1.9485958341875314e-17
2136,cell_790,cell_812,382.3365326913526,7.217860649229414e-18
2137,cell_790,cell_831,239.99155874941565,6.0395035273852554e-18
2138,cell_791,cell_802,16.48758828487607,2.9538727090288636e-17
2139,cell_791,cell_813,105.8237418375454,1.519565232502356e-16
2140,cell_791,cell_827,37.17227994033761,7.92428883196925e-17
2141,cell_791,cell_858,103.48137806190152,3.362605784192776e-17
2142,cell_792,cell_807,3.830974834540288,4.3657013289345745e-17
2143,cell_792,cell_845,107.888905101495,5.026471270355066e-17
2144,cell_793,cell_808,92.13887402032589,1.0150793094588689e-16
2145,cell_793,cell_829,143.876888604036,3.922866340050328e-17
2146,cell_793,cell_830,222.45864488122487,1.5209533847133287e-17
2147,cell_794,cell_800,53.896823093668445,1.1473636228353766e-17
2148,cell_794,cell_824,62.87165400705525,2.824030001512659e-17
2149,cell_795,cell_806,372.0127528886314,7.78666722159792e-18
2150,cell_795,cell_810,243.065672028976,3.5427361705261937e-17
2151,cell_795,cell_825,213.3019500326249,2.3944958992602744e-17
2152,cell_796,cell_799,87.82423322398787,4.1486752909114046e-16
2153,cell_796,cell_852,306.3931646323872,6.768200655151493e-17
2154,cell_797,cell_801,231.8835916602408,3.5129860619263216e-17
2155,cell_797,cell_828,27.231598312138225,1.499926799919753e-16
2156,cell_797,cell_834,48.43882770974668,6.580576050212646e-17
2157,cell_797,cell_839,17.637974675906587,1.1479259135700352e-16
2158,cell_798,cell_822,112.52244957539418,1.2256878823074362e-17
2159,cell_798,cell_826,125.5089192221782,6.517117008278385e-18
2160,cell_798,cell_837,215.99006555535075,1.0159842401191712e-16
2161,cell_798,cell_841,258.72916930362703,3.603649089967659e-17
2162,cell_798,cell_861,204.960555710164,5.208562981819709e-17
2163,cell_799,cell_807,119.712835821121,1.2690373972900968e-16
2164,cell_799,cell_852,369.7215675409432,3.92535272396292e-18
2165,cell_799,cell_863,581.564102079954,1.990840250708673e-17
2166,cell_800,cell_821,20.13038522068614,4.1017578323382585e-18
2167,cell_800,cell_851,26.5459271011458,3.138728239527609e-18
2168,cell_800,cell_854,81.13892032191839,9.107156902886916e-18
2169,cell_801,cell_805,55.01341239707179,7.982184504490239e-17
2170,cell_801,cell_828,233.34416170621685,1.1528039064545288e-17
2171,cell_801,cell_833,227.4411044188875,9.769526867060636e-18
2172,cell_802,cell_827,26.031039944482373,6.115361187538775e-17
2173,cell_804,cell_817,21.91176134351761,9.4580400824232e-17
2174,cell_804,cell_836,465.1876966936428,1.2353588959962029e-16
2175,cell_804,cell_844,21.129607991527585,7.165838690377519e-17
2176,cell_804,cell_860,20.372528447769486,1.4606871369264165e-17
2177,cell_805,cell_814,104.31537704226228,4.4227912864976563e-16
2178,cell_805,cell_833,242.90352135182533,6.612752483840277e-17
2179,cell_806,cell_825,205.27820786596425,2.1529316198858735e-17
2180,cell_806,cell_826,156.88766394423683,6.179189545208933e-18
2181,cell_806,cell_840,145.39099030679506,2.875656717700928e-17
2182,cell_807,cell_845,110.84722598407548,2.8561225793298165e-17
2183,cell_808,cell_829,166.61983275582276,3.596408460510463e-17
2184,cell_810,cell_823,197.0751455447439,4.8392533360425475e-17
2185,cell_810,cell_825,169.58349349613434,1.3281493166342864e-17
2186,cell_810,cell_842,186.70341636313785,7.93720519045641e-17
2187,cell_810,cell_855,86.25918973977991,5.38778785892688e-17
2188,cell_811,cell_818,87.54962643877172,1.5182490649316006e-16
2189,cell_811,cell_869,80.58048782607462,6.22091044896853e-17
2190,cell_811,cell_878,42.29889027441296,5.0293032014352583e-17
2191,cell_812,cell_816,476.0012550711487,5.645557366987028e-19
2192,cell_812,cell_831,508.526228501762,6.5868642355045945e-19
2193,cell_812,cell_835,443.7749203642043,3.9184290806958226e-19
2194,cell_812,cell_838,440.37655546938174,1.6421708947165718e-18
2195,cell_813,cell_850,22.101225280052475,2.556088495698507e-16
2196,cell_813,cell_858,7.377975078405123,3.4658577516900107e-16
2197,cell_813,cell_894,18.311156847137266,3.2474048534815285e-16
2198,cell_813,cell_924,73.73276189394376,1.485706971345606e-16
2199,cell_814,cell_833,196.2261282627792,5.578163844288357e-17
2200,cell_814,cell_846,164.4540529270592,1.3109794381973082e-16
2201,cell_814,cell_856,160.74040412785604,1.4624506284914583e-16
2202,cell_815,cell_830,228.7685388759201,9.307706101922715e-18
2203,cell_815,cell_866,134.08368112930256,2.4609424874274448e-17
2204,cell_816,cell_835,143.9304030742134,2.797040620427615e-17
2205,cell_816,cell_849,145.74476068936232,7.346136313091563e-18
2206,cell_817,cell_844,0.9270484354135552,1.4159215332234527e-16
2207,cell_817,cell_890,142.83888962903362,5.3919899632292194e-17
2208,cell_817,cell_904,192.48811049290592,5.006129918919532e-17
2209,cell_817,cell_913,180.0312237306141,4.0014307043828027e-17
2210,cell_818,cell_843,101.9044489761952,1.0644827460348033e-16
2211,cell_818,cell_878,32.61092735470565,4.599513662502442e-17
2212,cell_819,cell_836,747.364580284247,3.42596788264744e-17
2213,cell_819,cell_843,127.27739687085824,1.9650699701579115e-17
2214,cell_819,cell_848,116.6959062229234,4.6153129735813606e-17
2215,cell_820,cell_827,149.02149127597835,1.612073073499528e-16
2216,cell_820,cell_862,69.74476550761145,1.0840946380873145e-16
2217,cell_820,cell_877,73.57219543228925,1.4831538937732596e-16
2218,cell_820,cell_890,69.554544970519,5.050263056044877e-17
2219,cell_821,cell_823,239.601381791614,1.3305543738603117e-18
2220,cell_821,cell_842,219.568306579894,4.54420440671707e-19
2221,cell_821,cell_847,118.9152758944532,1.2359813197570017e-18
2222,cell_821,cell_851,38.40806929288839,2.216086532010457e-19
2223,cell_822,cell_832,170.8517230089778,1.4862091182609892e-17
2224,cell_822,cell_841,170.7523558403212,2.740133427754752e-17
2225,cell_823,cell_842,325.606672740564,2.7199991743795392e-17
2226,cell_824,cell_849,158.00217949454097,2.599759081346734e-17
2227,cell_824,cell_857,177.67395074642403,1.136598163492959e-17
2228,cell_824,cell_876,148.28100820405675,6.8371057521066926e-18
2229,cell_825,cell_840,112.61500353728242,2.4160779431724312e-17
2230,cell_825,cell_855,146.5449040185993,2.3155727713555012e-17
2231,cell_825,cell_868,132.26123968308406,2.1949969698472516e-17
2232,cell_826,cell_837,181.36996376252213,8.305291807356492e-17
2233,cell_826,cell_840,47.7242428412131,4.840083342782727e-17
2234,cell_826,cell_867,41.18966079499687,3.8233341666994805e-17
2235,cell_827,cell_858,117.6429882478242,1.9713316358151217e-17
2236,cell_827,cell_859,106.27755141003624,3.2796947404492085e-17
2237,cell_827,cell_862,106.80716756989014,9.957647773477543e-17
2238,cell_828,cell_833,47.535395196788976,2.9953385779020167e-16
2239,cell_828,cell_839,9.38495129414838,1.2558254545009413e-16
2240,cell_829,cell_830,123.44491179469291,7.800589264727615e-18
2241,cell_829,cell_834,170.7243123897272,3.787826076212347e-17
2242,cell_829,cell_853,5.841604182038747,9.178826647133768e-19
2243,cell_829,cell_885,41.05745175560968,1.0712713143671708e-17
2244,cell_830,cell_853,117.95127610981272,6.606998263498812e-19
2245,cell_830,cell_866,160.3428499655144,1.7713631603813615e-17
2246,cell_830,cell_884,153.64446562234085,1.0437738577234848e-17
2247,cell_831,cell_838,294.4609824250304,6.867886740378608e-19
2248,cell_831,cell_852,286.61880628098066,7.10094843385091e-18
2249,cell_831,cell_864,301.4514277580264,2.3448884685296903e-18
2250,cell_831,cell_886,335.7971212549269,2.0837386297484255e-18
2251,cell_832,cell_841,362.3416812460072,3.681999775330392e-17
2252,cell_832,cell_873,252.8547206543517,3.8349513024001884e-17
2253,cell_833,cell_839,48.2218913725405,1.9123077613495249e-16
2254,cell_833,cell_846,77.2313469531406,4.1435070579392425e-16
2255,cell_833,cell_865,55.07540804444707,3.165642153472073e-16
2256,cell_833,cell_889,67.60631147162056,1.9386929401261311e-16
2257,cell_833,cell_891,102.10234516053087,1.4899837221577307e-17
2258,cell_833,cell_908,67.02334656215591,1.5336810603861204e-16
2259,cell_834,cell_839,31.14623392917458,2.5115534319838203e-16
2260,cell_834,cell_865,41.82929508930136,3.7240716355377666e-16
2261,cell_834,cell_885,199.70238465896736,1.0111375609480058e-17
2262,cell_834,cell_891,127.17809793997787,3.533069380444652e-18
2263,cell_835,cell_838,14.892946928231371,1.043702355768246e-17
2264,cell_835,cell_849,72.53049263196935,2.5151418717051874e-17
2265,cell_835,cell_883,64.83067244590647,1.72553220648336e-17
2266,cell_836,cell_848,650.2756084735737,1.3334699504953071e-16
2267,cell_836,cell_860,478.9239876054642,3.0640575569549967e-17
2268,cell_836,cell_870,627.5983031038996,2.090632205574644e-17
2269,cell_837,cell_861,271.3345846759765,8.495896621977584e-17
2270,cell_837,cell_867,209.6834389152058,4.247805429462741e-17
2271,cell_837,cell_874,185.6962011203672,3.307691912268015e-17
2272,cell_838,cell_864,181.6977410705373,3.1196767012755866e-18
2273,cell_838,cell_883,75.80644072888032,3.2550019053818743e-18
2274,cell_839,cell_865,9.905635604654142,1.0988979423014522e-16
2275,cell_840,cell_867,68.1608621016865,5.456143611616622e-17
2276,cell_840,cell_868,43.61735097889938,4.9100967579273215e-17
2277,cell_841,cell_861,315.7251484064294,3.152117336712749e-17
2278,cell_841,cell_873,240.72021369271573,3.4066498251684085e-17
2279,cell_842,cell_847,132.8153951508575,1.3018574158178785e-16
2280,cell_842,cell_855,198.19170778834496,1.4932085415079217e-17
2281,cell_842,cell_871,152.03667289827976,4.59644135629854e-17
2282,cell_842,cell_872,171.49318710476956,6.30867287134511e-17
2283,cell_842,cell_880,179.14120464905798,5.14409123438649e-18
2284,cell_843,cell_848,96.52425896050111,5.4098390005325674e-17
2285,cell_843,cell_875,64.96085847395997,4.9951529606866637e-17
2286,cell_843,cell_895,69.85858882777819,1.9311395607907077e-17
2287,cell_844,cell_860,2.9620054155001885,1.0714100585498549e-16
2288,cell_844,cell_904,192.50887416114745,1.866120399169282e-17
2289,cell_845,cell_887,274.8880242112665,1.338288269308027e-16
2290,cell_845,cell_900,179.03555770369456,3.8920988673345776e-17
2291,cell_846,cell_856,15.129856673440075,3.380259692135409e-16
2292,cell_846,cell_889,16.40680480035237,1.7801745629743307e-16
2293,cell_847,cell_851,104.75530591508836,3.1270085622934686e-17
2294,cell_847,cell_871,73.37219096178345,2.892880648459462e-17
2295,cell_848,cell_870,24.23677963043672,1.0798838650776335e-17
2296,cell_848,cell_875,24.93903464050712,2.4542105647808678e-17
2297,cell_848,cell_879,23.958226610569483,5.4940645773750176e-17
2298,cell_849,cell_876,21.51334591015405,1.9561043878226346e-17
2299,cell_850,cell_894,9.023108115908007,2.065067715701241e-16
2300,cell_850,cell_900,91.75887428899784,5.444147676474424e-17
2301,cell_851,cell_854,95.56912501706483,1.0251054204639396e-18
2302,cell_851,cell_871,93.01392637834029,1.5383722960773246e-17
2303,cell_851,cell_881,134.49371009262296,1.7458966407645238e-17
2304,cell_852,cell_863,448.8875417759426,2.276699910755486e-17
2305,cell_852,cell_886,503.30771097574063,1.067434159450092e-17
2306,cell_853,cell_884,98.01116543469384,1.079425999122022e-18
2307,cell_853,cell_885,40.81803090741088,4.553304835303504e-19
2308,cell_854,cell_857,1.9269273138430352,1.509089981857758e-17
2309,cell_854,cell_881,195.2065908647077,2.9957899048843946e-18
2310,cell_855,cell_868,81.03650933201524,4.407310892537781e-17
